ID_ATIV_ECON_ESTABELECIMENTO;LATITUDE;LONGITUDE
344328;-199.295.161;-440.087.954
344337;-198.177.009;-439.740.741
344643;-198.233.871;-439.625.056
344652;-198.498.949;-438.984.212
344653;-19.915.297;-440.038.659
344878;-199.953.462;-439.920.896
344882;-199.670.754;-439.768.478
344889;-198.701.497;-440.033.555
345807;-198.208.276;-439.969.994
346119;-199.449.825;-439.203.413
346533;-198.451.691;-439.050.735
345262;-199.269.037;-439.523.924
344345;-19.894.145;-439.032.383
344902;-199.543.817;-439.633.171
346618;-198.740.446;-43.986.988
346625;-199.364.022;-439.265.967
346536;-199.208.142;-439.369.612
346546;-19.894.145;-439.032.383
344701;-199.403.611;-439.200.245
345868;-199.756.214;-439.751.097
346583;-19.960.751;-439.904.086
344413;-199.043.845;-439.503.003
346206;-198.997.037;-439.340.004
345329;-198.237.039;-440.083.656
344985;-199.763.249;-439.717.068
344461;-199.129.453;-439.106.968
346256;-198.281.312;-439.314.342
346512;-198.845.253;-439.195.561
345373;-199.349.038;-439.528.627
345695;-198.335.388;-438.974.514
345019;-198.910.972;-439.487.417
345949;-198.707.202;-440.083.552
346267;-198.954.392;-439.090.125
346647;-199.841.166;-440.275.629
345976;-199.040.958;-439.971.808
346295;-199.052.839;-439.774.819
345418;-198.285.459;-439.866.491
345991;-198.431.885;-439.565.294
346312;-199.797.665;-44.031.408
346599;-198.709.788;-440.036.654
345747;-199.475.547;-439.338.241
345758;-19.923.404;-439.360.571
344535;-198.460.286;-439.765.992
344166;-200.005.093;-440.257.298
346019;-198.778.825;-43.955.569
346445;-198.647.594;-43.950.847
345457;-199.951.468;-440.451.401
344183;-199.548.344;-439.976.592
346032;-199.789.632;-440.551.118
345162;-198.724.688;-439.847.008
345477;-198.621.991;-440.006.396
344561;-199.137.146;-439.289.182
345126;-199.250.301;-4.393.764
345182;-198.505.357;-439.269.744
345500;-19.974.662;-439.798.875
344284;-198.218.177;-439.709.063
348325;-19.930.812;-439.446.471
348950;-199.186.817;-438.785.493
348961;-199.162.653;-439.570.492
346736;-199.367.785;-439.818.525
347055;-199.322.299;-439.068.592
347060;-199.084.384;-439.986.218
348965;-199.757.611;-440.143.761
346759;-199.365.019;-439.315.981
347065;-199.043.845;-439.503.003
347697;-198.007.273;-439.538.745
347713;-199.403.317;-439.253.539
346775;-199.392.119;-440.152.302
347728;-198.402.787;-438.976.415
348688;-198.999.282;-439.465.191
349155;-199.756.185;-439.920.888
349156;-199.731.041;-439.764.617
346789;-198.831.864;-439.321.468
348723;-199.382.192;-440.210.874
348724;-199.918.156;-440.513.845
347138;-199.162.764;-439.649.293
347141;-198.576.008;-438.713.282
347451;-198.970.425;-439.597.044
347760;-198.469.288;-438.911.058
348071;-200.125.473;-440.330.998
348078;-200.024.815;-44.003.799
347161;-199.377.239;-439.352.272
347457;-198.209.408;-439.473.867
348105;-19.911.736;-439.964.264
347170;-198.582.416;-439.527.178
348120;-199.372.147;-439.324.923
349064;-198.615.649;-438.888.295
347830;-19.907.698;-438.947.531
348141;-198.271.418;-439.681.457
347851;-199.182.726;-439.340.936
348808;-198.337.194;-439.466.465
347863;-198.806.105;-439.320.961
348183;-198.756.207;-439.944.784
348596;-199.425.728;-439.926.927
348837;-199.186.817;-438.785.493
346938;-199.342.903;-439.359.366
347563;-199.112.734;-439.488.539
348197;-198.228.994;-44.000.411
348612;-198.589.858;-438.927.775
347897;-198.435.846;-439.727.032
348334;-199.322.006;-439.332.462
346683;-199.328.458;-439.464.671
346999;-198.396.507;-439.312.369
347933;-19.856.153;-43.906.901
347940;-198.767.362;-439.591.146
348267;-199.182.295;-439.397.663
347337;-198.207.658;-439.956.006
348276;-199.013.779;-438.947.513
348287;-198.757.884;-439.293.954
348389;-199.060.564;-439.055.766
348926;-197.991.566;-43.955.386
348934;-199.373.995;-439.396.604
346731;-199.763.377;-440.472.194
347656;-198.358.525;-439.848.334
347976;-199.898.422;-440.113.636
351111;-198.695.433;-439.010.154
349661;-198.017.154;-439.714.434
350810;-199.248.849;-439.471.081
350814;-199.046.668;-439.303.107
350265;-198.426.308;-439.718.635
350268;-19.934.235;-439.081.926
350270;-198.151.401;-439.739.755
350831;-198.073.866;-439.532.535
350834;-19.907.088;-43.922.803
350851;-199.149.463;-439.072.982
351180;-199.377.852;-439.396.384
350298;-19.808.713;-439.850.275
350615;-200.013.989;-439.703.305
349711;-199.052.124;-439.931.858
351201;-1.995.311;-43.972.839
350639;-198.463.158;-439.737.447
349956;-199.349.038;-439.528.627
349967;-1.997.684;-440.019.305
351217;-199.099.137;-439.681.831
350346;-199.162.426;-438.928.976
350353;-199.902.015;-440.008.435
349744;-199.982.772;-440.285.669
350919;-19.802.365;-439.850.728
349761;-199.727.388;-439.809.939
350939;-198.782.415;-439.467.082
351524;-19.896.857;-438.895.124
349782;-199.978.827;-440.270.056
351537;-200.115.152;-44.033.157
349498;-199.516.926;-439.915.919
350037;-199.189.831;-439.359.599
351547;-198.183.805;-439.031.123
351550;-199.143.253;-44.020.451
351562;-198.407.555;-439.339.253
351006;-198.765.959;-439.403.778
351324;-198.335.388;-438.974.514
351684;-198.093.243;-439.558.795
351687;-198.463.582;-439.316.727
351697;-199.928.462;-440.271.972
351702;-19.948.267;-439.353.228
350752;-199.198.466;-439.242.317
350763;-199.038.784;-439.248.108
349538;-199.388.489;-439.752.421
349845;-199.412.728;-439.996.829
351614;-198.012.159;-439.849.231
349561;-199.203.418;-439.660.131
351352;-199.128.777;-439.445.709
351653;-198.779.299;-43.940.759
350804;-19.952.692;-439.871.046
350123;-199.294.049;-439.754.197
351369;-198.664.589;-4.390.893
351487;-199.017.691;-439.211.809
349268;-199.675.526;-43.959.473
350134;-199.142.953;-439.886.957
351401;-199.384.716;-439.342.575
349616;-199.233.531;-43.939.773
349225;-199.035.794;-440.093.853
351416;-199.238.008;-439.482.221
350213;-199.014.323;-439.538.009
354017;-198.861.502;-43.900.237
351784;-199.129.453;-439.106.968
354031;-199.924.815;-44.004.129
351815;-197.877.454;-439.888.051
352135;-198.939.803;-439.646.119
351826;-198.949.827;-440.164.325
352152;-19.939.119;-439.357.642
352772;-19.806.054;-439.766.528
353105;-200.047.469;-440.327.122
353110;-198.152.539;-439.696.626
354220;-198.307.182;-439.654.983
351840;-198.129.564;-439.825.461
353548;-198.335.388;-438.974.514
353780;-200.031.662;-440.134.622
351877;-199.193.527;-438.807.622
352829;-198.225.389;-439.883.831
353567;-199.033.323;-439.719.763
352203;-199.862.934;-440.363.368
354112;-19.921.674;-439.441.773
354119;-199.576.666;-439.779.603
352220;-198.265.728;-439.731.539
352229;-199.150.376;-439.408.267
352236;-199.318.977;-439.245.417
352237;-199.449.825;-439.203.413
353190;-20.006.825;-440.351.382
353618;-199.126.521;-438.906.578
351926;-19.833.184;-439.452.194
351928;-198.627.455;-439.272.915
351934;-199.309.645;-440.005.175
351937;-199.264.845;-439.245.162
352556;-198.422.655;-439.121.648
351962;-199.050.808;-439.767.011
352895;-199.149.895;-439.127.511
352904;-199.971.008;-440.517.296
352909;-199.871.873;-440.033.993
353237;-198.183.354;-439.883.153
354207;-19.856.261;-439.557.757
352603;-199.358.895;-439.093.721
353898;-199.271.768;-439.726.505
351989;-198.406.259;-4.395.035
352315;-200.105.019;-440.187.032
354069;-199.356.453;-439.284.123
352010;-199.223.318;-439.589.173
352321;-200.119.398;-440.361.052
352322;-19.936.591;-440.028.383
351703;-199.243.028;-439.164.758
351721;-199.323.071;-439.409.218
352365;-198.373.712;-439.480.678
352672;-198.430.978;-43.921.542
352673;-198.251.628;-439.996.711
353986;-199.200.215;-439.751.073
353987;-199.293.861;-439.233.715
352071;-198.149.258;-439.634.162
353436;-199.293.556;-440.168.926
353449;-199.244.718;-439.194.456
354004;-19.927.643;-439.412.448
351773;-199.084.211;-438.921.179
352089;-199.044.731;-43.957.461
352409;-198.964.766;-439.546.915
352730;-199.152.906;-439.361.915
354315;-199.124.665;-439.785.861
356198;-198.613.417;-439.487.403
356199;-199.332.454;-439.489.981
355634;-199.473.337;-439.495.092
354403;-198.546.105;-439.688.117
354423;-198.035.948;-439.373.064
356231;-199.114.108;-438.884.683
354759;-199.254.099;-440.042.715
354996;-199.994.004;-440.096.706
355375;-198.549.704;-439.252.219
354771;-199.476.546;-439.891.699
356271;-199.175.417;-439.313.145
356761;-198.347.168;-439.557.697
355402;-198.695.433;-439.010.154
355720;-197.945.769;-439.741.513
354483;-199.213.665;-43.937.866
355035;-198.441.238;-439.126.624
355978;-199.392.765;-440.245.889
356664;-199.306.812;-439.103.513
355410;-199.064.756;-439.182.374
355760;-198.083.545;-439.838.045
354841;-199.858.404;-440.546.388
355070;-197.880.572;-43.976.243
356325;-198.267.196;-439.441.134
355102;-199.610.623;-439.909.545
355105;-199.030.168;-439.207.034
355106;-198.413.562;-438.934.692
356033;-199.068.396;-439.808.556
355468;-199.120.954;-439.432.429
355478;-198.757.047;-439.974.135
355479;-199.369.864;-439.712.605
355795;-198.948.487;-43.898.423
354565;-198.447.962;-439.179.142
355117;-19.895.371;-439.859.141
355140;-198.501.824;-438.884.689
354916;-19.840.513;-43.966.263
354922;-199.162.429;-439.278.764
356088;-19.954.359;-439.416.228
356092;-199.265.506;-439.698.501
356103;-199.300.404;-439.526.961
356424;-198.563.879;-43.913.004
356427;-199.094.205;-439.158.068
356737;-199.136.391;-439.791.256
354629;-199.162.218;-439.142.033
355202;-199.255.879;-439.238.805
356127;-198.035.673;-439.706.668
356561;-199.137.931;-439.463.239
356571;-198.432.936;-439.709.108
356574;-199.818.097;-440.248.448
354343;-198.258.777;-439.608.039
355282;-199.133.912;-438.774.517
355288;-199.262.614;-439.989.826
355596;-199.520.203;-439.273.581
354301;-199.450.728;-439.402.223
356172;-198.321.494;-439.639.974
356492;-199.048.825;-440.181.716
356495;-199.512.067;-439.875.067
355304;-199.346.199;-439.339.697
363760;-199.074.857;-440.241.191
363766;-197.990.473;-439.959.775
364122;-198.972.355;-438.990.169
365391;-200.095.561;-440.347.359
363771;-199.182.711;-439.295.119
364772;-198.924.928;-43.951.627
365417;-199.150.376;-439.408.267
365419;-198.161.019;-439.802.663
365421;-198.864.645;-440.055.563
365724;-19.995.118;-439.941.769
361940;-199.986.433;-440.474.449
363790;-199.131.077;-439.393.344
366319;-199.384.292;-439.108.525
364479;-199.965.428;-440.214.957
364799;-199.329.763;-439.681.612
365737;-199.124.014;-439.241.504
365742;-198.109.652;-439.855.827
362869;-199.045.677;-439.961.382
363486;-19.923.008;-439.416.943
363807;-198.107.335;-439.917.942
366328;-199.465.205;-440.009.138
364500;-199.741.482;-439.665.179
365460;-199.033.323;-439.719.763
362293;-198.718.921;-440.046.734
362597;-198.402.628;-439.158.368
362883;-197.980.917;-439.355.753
362890;-19.869.472;-439.896.006
363526;-199.342.903;-439.359.366
366359;-199.217.543;-439.447.993
366722;-198.677.692;-438.988.818
365469;-199.590.499;-439.682.657
365470;-198.308.018;-43.988.123
362617;-199.304.595;-439.471.758
363865;-198.980.078;-439.390.046
364538;-19.840.513;-43.966.263
365169;-197.939.727;-439.740.726
365484;-19.943.909;-439.247.263
365808;-199.152.382;-439.347.817
365809;-199.216.978;-439.386.879
362924;-198.961.236;-439.371.009
362926;-199.165.773;-439.081.158
363230;-199.372.147;-439.324.923
363233;-199.681.072;-439.585.685
363552;-198.700.576;-439.797.512
366768;-197.902.602;-439.819.019
365815;-199.505.444;-439.610.039
365821;-198.383.698;-439.811.774
362653;-198.347.168;-439.557.697
363572;-199.415.572;-439.125.638
363899;-198.895.928;-439.485.873
366420;-198.320.152;-439.340.139
362968;-198.821.063;-439.190.119
364280;-199.254.496;-439.359.778
365546;-198.928.919;-439.690.395
362081;-199.520.203;-439.273.581
362698;-198.605.127;-439.003.457
364296;-198.751.155;-439.927.436
364611;-199.524.222;-43.923.038
364927;-199.763.377;-440.472.194
364934;-19.894.145;-439.032.383
365885;-198.704.331;-439.867.707
366204;-199.258.252;-439.897.485
362699;-199.476.186;-439.353.593
363015;-199.241.519;-439.042.945
363309;-199.061.226;-439.469.923
363310;-199.264.005;-439.518.031
364636;-199.039.187;-440.167.388
364945;-199.152.382;-439.347.817
365592;-19.925.328;-439.289.869
362434;-19.869.472;-439.896.006
362736;-198.913.875;-439.571.467
363337;-199.945.581;-440.459.694
363662;-198.165.076;-439.980.509
366491;-199.776.656;-440.489.777
364655;-199.318.138;-439.401.656
365285;-199.438.351;-439.459.691
365606;-199.189.977;-4.393.868
362756;-199.323.071;-439.409.218
363995;-199.307.356;-439.202.773
364665;-198.789.716;-439.096.085
364676;-199.256.296;-43.916.852
365308;-198.287.634;-439.606.177
366250;-199.392.106;-439.311.759
362159;-199.687.109;-439.810.183
362463;-199.259.598;-439.723.795
362476;-198.327.507;-440.162.632
363073;-200.029.578;-440.355.291
363368;-198.074.557;-43.981.221
363375;-198.592.146;-438.750.605
364380;-198.907.207;-439.267.465
364702;-198.828.506;-439.171.805
365334;-199.790.388;-440.019.558
365638;-199.020.498;-439.358.187
362493;-198.569.113;-439.288.159
365027;-198.484.659;-438.976.707
365033;-19.995.629;-439.722.783
363408;-199.687.109;-439.810.183
364089;-198.170.971;-439.571.296
364099;-198.988.167;-439.231.518
364741;-199.377.852;-439.396.384
365056;-199.487.274;-439.477.159
365374;-199.637.996;-43.949.628
361895;-198.978.001;-43.897.992
361896;-19.915.841;-439.275.689
362210;-198.732.778;-439.213.488
362214;-199.895.769;-440.140.963
362219;-199.036.033;-438.869.338
362224;-199.925.261;-439.878.256
371793;-198.295.918;-438.891.332
367903;-2.000.718;-440.078.569
368549;-199.475.547;-439.338.241
368868;-198.408.895;-439.008.369
369824;-199.627.849;-43.975.515
370452;-199.281.198;-439.473.471
370770;-198.058.999;-439.710.326
371094;-19.851.345;-438.930.101
371416;-198.709.219;-440.145.578
371912;-199.182.295;-439.397.663
369190;-198.347.168;-439.557.697
370460;-198.919.994;-439.975.792
367940;-199.469.677;-439.199.284
369552;-199.162.429;-439.278.764
369857;-198.978.001;-43.897.992
369859;-199.224.466;-439.459.416
371820;-199.911.429;-439.589.445
371823;-199.142.953;-439.886.957
367956;-19.915.412;-43.914.697
368915;-198.177.009;-439.740.741
370188;-199.276.333;-439.280.034
370191;-199.185.571;-439.378.025
370819;-199.316.508;-439.434.744
370827;-199.250.301;-4.393.764
367035;-199.895.769;-440.140.963
367975;-198.440.657;-439.188.281
367981;-198.403.879;-439.658.297
368301;-199.068.346;-439.050.515
368307;-199.343.829;-439.668.151
369584;-200.152.005;-440.280.954
369908;-199.939.746;-439.825.865
370535;-199.106.303;-439.404.349
370838;-199.910.356;-440.076.442
371492;-198.299.231;-439.791.637
367677;-19.975.208;-440.625.093
368311;-199.025.587;-439.716.773
368320;-198.176.595;-439.522.618
368647;-199.895.617;-440.449.566
368655;-199.084.384;-439.986.218
368960;-198.491.953;-439.415.033
369269;-199.549.908;-439.784.052
370858;-198.324.661;-43.972.533
370869;-199.402.717;-439.385.117
370870;-198.732.584;-439.873.422
370875;-199.487.724;-439.683.777
371199;-198.033.205;-43.989.829
371882;-198.412.697;-438.775.352
367382;-199.669.477;-43.934.603
368035;-199.025.587;-439.716.773
368969;-199.196.191;-439.616.465
368988;-199.489.348;-439.312.899
369952;-198.513.767;-438.804.862
370560;-198.468.832;-439.221.084
370879;-199.895.769;-440.140.963
370884;-19.902.503;-440.153.004
371230;-198.319.998;-439.011.844
371547;-198.017.412;-439.451.707
367401;-199.223.508;-439.664.784
368365;-198.416.465;-439.209.809
369006;-198.193.341;-439.953.831
369644;-198.751.255;-439.400.012
370577;-198.491.953;-439.415.033
370914;-198.880.227;-439.588.879
367743;-198.888.514;-439.240.225
367749;-199.898.422;-440.113.636
369025;-199.419.428;-439.744.315
369336;-199.313.402;-439.137.989
370610;-199.403.611;-439.200.245
367451;-19.994.349;-440.167.868
367756;-199.249.386;-439.202.307
368089;-199.081.254;-439.614.931
369042;-199.201.138;-439.311.236
370325;-199.384.292;-439.108.525
370625;-199.604.381;-439.506.907
371290;-198.674.296;-439.225.263
368103;-199.231.811;-439.431.372
368104;-198.209.408;-439.473.867
369378;-198.842.816;-439.967.121
369711;-199.185.571;-439.378.025
370639;-198.948.487;-43.898.423
371761;-198.156.566;-440.020.617
367495;-199.630.831;-439.956.512
367500;-199.397.266;-439.305.498
367800;-198.289.924;-439.519.176
367811;-199.184.584;-439.095.627
369069;-199.264.005;-439.518.031
369085;-198.670.855;-439.818.346
369729;-19.984.081;-440.103.554
370991;-19.843.515;-439.508.214
371323;-198.580.625;-439.040.194
367181;-199.119.464;-439.694.533
367189;-198.765.959;-439.403.778
367507;-199.269.037;-439.523.924
367828;-199.788.859;-439.786.621
367829;-198.464.165;-439.286.337
370380;-198.552.098;-439.190.706
370674;-198.126.865;-439.402.729
370680;-199.371.663;-439.379.858
371339;-198.192.239;-439.801.314
371659;-199.221.403;-439.438.825
368476;-199.512.067;-439.875.067
369122;-199.017.691;-439.211.809
369129;-199.208.142;-439.369.612
369765;-199.217.543;-439.447.993
370085;-199.584.346;-44.001.142
371022;-197.995.836;-439.839.528
371371;-198.274.657;-43.996.854
371672;-199.329.833;-440.195.105
366903;-199.346.515;-439.332.846
366909;-199.937.782;-440.233.222
367867;-199.780.378;-44.023.589
368191;-199.240.132;-439.997.747
368827;-198.659.115;-439.710.434
369457;-199.489.786;-439.992.343
370090;-198.202.025;-439.510.724
371046;-198.893.614;-439.544.632
376134;-198.625.598;-43.881.383
372011;-198.397.752;-439.553.201
372653;-198.144.864;-439.895.194
373275;-198.978.001;-43.897.992
374224;-199.186.127;-439.513.912
374863;-199.264.005;-439.518.031
376158;-199.221.403;-439.438.825
376463;-198.479.927;-438.925.932
376477;-199.709.011;-439.393.993
372981;-199.761.639;-440.131.047
373617;-199.696.948;-4.397.418
373920;-198.942.686;-438.996.574
373925;-198.479.728;-43.930.059
373932;-200.007.799;-440.267.207
374882;-197.897.679;-439.896.449
374886;-198.411.049;-439.909.409
375186;-198.625.598;-43.881.383
375511;-199.489.897;-439.322.579
375825;-198.988.167;-439.231.518
372055;-198.972.355;-438.990.169
372694;-198.191.939;-439.557.246
373018;-199.731.041;-439.764.617
373313;-199.249.386;-439.202.307
373315;-198.808.275;-440.115.442
373316;-199.036.033;-438.869.338
374252;-199.428.768;-440.131.087
374907;-199.392.119;-440.152.302
375855;-199.409.915;-439.304.855
372076;-198.011.246;-439.593.126
372710;-19.896.207;-439.066.033
374276;-200.115.152;-44.033.157
376203;-198.763.133;-440.084.007
376533;-199.390.954;-439.756.511
373674;-198.232.097;-439.375.535
375253;-198.922.904;-439.466.074
375894;-198.730.819;-439.526.189
372743;-199.426.434;-439.299.187
373692;-198.357.621;-439.419.582
373697;-199.357.962;-439.486.549
374003;-199.334.519;-439.334.767
374324;-199.195.088;-439.478.013
374961;-199.838.993;-440.496.574
375264;-199.333.627;-439.746.709
375584;-199.380.664;-439.150.173
374029;-198.897.642;-4.393.999
374971;-198.979.969;-43.989.869
374972;-199.258.795;-439.599.839
375282;-199.581.626;-439.570.934
375298;-198.966.956;-439.080.733
375929;-198.329.647;-439.434.523
376580;-198.790.275;-43.932.965
376588;-199.230.609;-43.969.218
376948;-198.487.947;-438.966.529
376955;-198.715.902;-439.390.994
373729;-198.274.831;-439.722.178
374042;-199.343.235;-439.719.949
374049;-19.920.504;-439.019.031
375004;-198.706.234;-440.014.761
375005;-198.336.479;-439.825.586
375304;-199.084.856;-440.161.045
375954;-198.598.834;-439.359.122
376279;-198.952;-440.101.672
376280;-198.643.183;-439.551.471
376295;-198.025.768;-439.527.126
376973;-199.327.349;-439.107.241
372174;-199.281.198;-439.473.471
372494;-198.268.171;-44.007.319
372501;-198.943.838;-439.257.019
374068;-199.416.751;-439.064.583
374069;-199.125.933;-439.394.474
376301;-200.098.462;-440.290.081
376629;-19.902.503;-440.153.004
372508;-199.192.033;-440.114.083
373152;-199.337.206;-439.717.072
373463;-199.703.649;-439.574.116
374091;-198.460.286;-439.765.992
374401;-197.870.256;-439.833.773
375346;-199.764.262;-439.752.874
375661;-199.480.548;-439.726.759
376336;-198.546.105;-439.688.117
372529;-199.942.491;-440.105.506
373170;-199.322.006;-439.332.462
374098;-198.344.545;-439.003.767
375376;-199.274.866;-439.471.836
376350;-199.259.588;-43.938.122
376356;-19.928.111;-439.596.885
376658;-19.913.583;-439.684.082
372243;-197.937.604;-439.854.096
373492;-199.889.569;-44.052.942
373817;-199.341.541;-439.461.057
374113;-198.732.584;-439.873.422
374117;-199.329.763;-439.681.612
374437;-199.438.351;-439.459.691
374440;-199.295.524;-440.003.203
372248;-199.755.422;-440.189.986
372576;-199.790.895;-44.044.438
372880;-199.294.798;-439.552.575
373837;-199.013.747;-44.017.106
374462;-198.700.087;-439.494.833
374784;-198.891.039;-440.020.264
375415;-199.580.285;-440.089.687
376389;-19.920.652;-439.573.186
376701;-198.026.151;-439.567.855
376705;-199.450.791;-439.985.889
372914;-199.476.546;-439.891.699
376074;-198.913.875;-439.571.467
372605;-199.202.994;-439.465.816
372606;-199.580.244;-439.460.565
372621;-198.288.016;-439.322.124
372923;-199.438.351;-439.459.691
373555;-198.156.566;-440.020.617
374185;-198.209.778;-439.934.421
374188;-199.880.607;-440.425.151
375139;-197.940.411;-439.623.607
376086;-198.035.673;-439.706.668
376741;-199.664.473;-439.834.529
376742;-197.967.851;-439.744.254
372314;-198.295.659;-439.393.239
372622;-198.347.168;-439.557.697
372623;-197.837.407;-439.823.749
373256;-199.756.211;-440.616.768
373578;-199.551.367;-439.310.107
373579;-19.925.814;-439.404.836
373580;-199.551.367;-439.310.107
374512;-198.612.197;-43.930.748
374833;-19.826.102;-43.976.681
375789;-199.138.384;-439.662.305
376112;-199.842.779;-440.529.972
358746;-199.033.884;-440.053.669
359386;-198.680.233;-439.112.376
359707;-198.782.434;-439.485.154
359708;-198.107.588;-440.018.822
360330;-198.452.732;-439.428.681
360333;-199.640.752;-43.974.077
361294;-199.641.279;-43.977.602
361308;-198.876.778;-440.139.554
356841;-200.056.774;-440.213.106
356843;-198.153.559;-439.878.663
357799;-19.901.162;-438.932.965
358761;-199.645.128;-439.868.764
358765;-199.089.733;-439.697.765
359716;-198.821.969;-439.235.933
360676;-199.318.539;-439.244.648
361010;-200.228.302;-440.291.332
361321;-198.774.274;-440.123.351
361812;-198.701.344;-440.068.933
361817;-198.842.816;-439.967.121
361818;-199.209.687;-43.976.747
361819;-198.715.572;-439.950.758
361820;-198.715.572;-439.950.758
361821;-198.715.572;-439.950.758
361828;-198.368.021;-439.856.536
356859;-199.125.933;-439.394.474
357518;-198.126.789;-440.001.608
359109;-198.811.789;-439.272.578
359417;-199.083.528;-440.182.039
359423;-19.924.245;-439.442.116
359424;-199.372.738;-439.337.394
359425;-198.960.713;-439.562.277
360381;-199.829.868;-440.141.685
360697;-198.558.411;-439.490.601
361024;-198.634.011;-439.441.692
358805;-199.386.192;-439.336.176
359452;-198.065.364;-440.011.305
360080;-198.458.167;-439.834.712
360708;-19.923.404;-439.360.571
361039;-198.759.598;-439.382.873
361359;-199.074.797;-438.826.218
356904;-198.287.634;-439.606.177
357543;-199.475.492;-439.312.652
357551;-198.593.307;-439.599.031
357873;-19.924.968;-439.574.411
358180;-199.437.517;-439.779.752
360094;-199.356.489;-439.102.774
361056;-199.470.193;-440.009.284
361738;-198.403.879;-439.658.297
359800;-19.925.814;-439.404.836
359804;-199.307.156;-439.433.746
361394;-199.126.254;-439.780.308
359179;-198.357.621;-439.419.582
360145;-198.636.038;-439.547.231
361106;-200.160.058;-440.318.849
361782;-19.788.692;-439.810.204
357282;-19.924.344;-439.592.689
357613;-198.349.243;-439.331.241
358574;-199.217.543;-439.447.993
359204;-198.347.168;-439.557.697
360474;-199.013.779;-438.947.513
360773;-198.510.558;-438.989.848
356980;-199.398.662;-439.083.051
358258;-198.192.239;-439.801.314
358593;-199.115.119;-439.049.381
358907;-198.842.816;-439.967.121
360496;-199.017.691;-439.211.809
357645;-19.907.088;-43.922.803
357976;-199.338.152;-439.422.609
358934;-199.523.813;-439.604.159
359249;-19.816.629;-439.560.554
359869;-198.337.029;-438.711.958
359888;-198.694.931;-440.028.832
360193;-199.346.199;-439.339.697
360198;-198.933.447;-43.997.886
360513;-200.109.156;-440.094.186
360816;-199.742.629;-440.499.981
357348;-199.183.047;-438.794.913
357663;-199.276.333;-439.280.034
359276;-198.464.555;-439.792.279
360836;-198.743.441;-439.261.621
360851;-199.295.046;-439.870.627
361174;-198.588.604;-438.740.905
361505;-199.217.543;-439.447.993
357051;-199.906.115;-440.460.419
357354;-198.213.298;-438.916.791
358637;-199.732.009;-440.141.918
358646;-198.958.688;-439.041.427
358962;-199.611.596;-439.729.109
359598;-199.481.102;-439.239.996
359602;-199.138.854;-440.237.552
359920;-199.528.274;-43.989.007
360236;-198.636.038;-439.547.231
361521;-199.016.608;-440.257.158
359308;-199.245.262;-439.709.158
359936;-199.341.541;-439.461.057
360248;-199.056.944;-440.106.242
360560;-199.208.142;-439.369.612
361543;-198.183.437;-438.924.053
361546;-199.093.894;-438.972.664
358369;-198.997.054;-439.603.201
358998;-199.015.724;-439.344.085
359332;-198.151.401;-439.739.755
359640;-198.500.032;-438.862.597
360274;-199.210.183;-439.584.915
361236;-198.413.947;-439.699.155
361557;-199.192.033;-440.114.083
356798;-199.186.248;-438.770.209
357102;-199.426.434;-439.299.187
357105;-199.902.015;-440.008.435
357745;-198.685.682;-439.067.715
358076;-199.172.778;-439.819.618
359021;-198.311.817;-438.889.136
359343;-199.614.988;-440.026.847
359350;-198.773.115;-43.916.571
360616;-199.567.769;-439.860.692
361584;-198.778.825;-43.955.569
357123;-19.861.021;-439.141.971
357456;-198.307.182;-439.654.983
357776;-198.892.477;-439.227.546
359368;-199.084.211;-438.921.179
360007;-199.586.297;-439.500.656
360317;-198.209.844;-439.426.884
384359;-198.633.329;-438.976.903
385665;-199.369.685;-439.379.297
385666;-198.724.415;-439.872.744
385985;-199.198.038;-439.410.821
382193;-198.889.742;-439.673.421
382820;-199.314.287;-439.399.339
383454;-199.283.991;-439.735.194
383764;-198.593.307;-439.599.031
383769;-199.590.946;-439.818.958
386985;-198.949.545;-439.011.537
386993;-199.081.254;-439.614.931
386317;-198.672.525;-440.050.322
386324;-199.281.198;-439.473.471
382529;-198.774.283;-440.122.972
382844;-198.418.393;-439.293.269
382857;-199.268.708;-439.283.606
383158;-198.435.168;-439.253.573
383165;-199.897.493;-440.358.287
384077;-199.226.105;-43.940.276
385034;-199.162.948;-439.182.816
386583;-198.821.969;-439.235.933
386585;-199.165.892;-439.313.346
386334;-199.125.933;-439.394.474
382224;-198.932.411;-440.090.983
382869;-199.007.223;-439.371.913
383804;-199.336.729;-439.538.748
384098;-199.016.398;-439.492.444
384727;-199.233.531;-43.939.773
385409;-199.226.105;-43.940.276
385715;-19.806.055;-439.823.357
386361;-198.271.418;-439.681.457
386363;-199.339.683;-439.086.262
385063;-199.362.433;-439.456.607
385418;-198.715.138;-440.159.893
383222;-198.307.182;-439.654.983
384136;-199.391.085;-439.385.367
384461;-198.418.393;-439.293.269
384764;-199.224.466;-439.459.416
384777;-199.163.705;-439.050.764
385434;-199.786.436;-440.485.452
385770;-199.632.497;-439.687.234
386387;-198.410.746;-439.360.629
382297;-198.093.243;-439.558.795
383241;-198.889.972;-439.335.705
385101;-198.421.348;-439.759.104
385110;-200.238.364;-440.299.225
386662;-199.156.666;-440.041.302
386097;-199.528.313;-439.357.007
382316;-199.128.467;-438.934.809
382620;-199.221.403;-439.438.825
383579;-199.161.652;-439.169.748
384500;-199.632.822;-439.986.612
387055;-198.688.255;-439.857.917
385491;-199.346.199;-439.339.697
383288;-199.115.596;-439.973.995
384185;-199.487.274;-439.477.159
